stock_id,name,basket,original_basket,score,date,close,gain_6w,gain_3d,rsi_14,percent_b,ma120,ma240,ma120_slope_pct,ma240_slope_pct,one_year_high_gap_pct,deduct240_gap_pct,range60_pct,volume20_vs_120_pct,major_4w_pctpt,major_8w_pctpt,retail_4w_pctpt,retail_8w_pctpt,people_4w,people_8w,major_accumulating,retail_or_people_support,base_mda_watch,no_new_low,reason
2332,友訊,已發動籃,,90,2026-07-27,24.3,54.777070063694275,1.673640167364021,62.43523316062177,79.3022326552556,16.48750000000003,16.530833333333295,6.233891752577314,2.0618689304778615,-8.128544423440454,41.27906976744187,96.6542750929368,255.24515104139817,1.7800000000000011,1.4400000000000048,-0.4499999999999993,-0.6700000000000017,-1234,-1898,True,True,True,True,MA120上彎且收盤站上、大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、240扣抵偏有利
2412,中華電,已發動籃,,90,2026-07-27,140.5,-3.103448275862064,1.4440433212996373,47.22222222222222,66.6205623828633,137.20416666666668,134.91458333333333,0.7341919300070332,0.5277945947623985,-4.4217687074829986,8.914728682170537,11.363636363636353,53.66800211214462,0.5499999999999972,0.8100000000000023,-0.14000000000000057,-0.23000000000000043,-4772,-9017,True,True,True,True,MA120上彎且收盤站上、大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、240扣抵偏有利
2425,承啟,已發動籃,,90,2026-07-27,46.0,26.200274348422493,1.882613510520481,63.41463414634145,85.62018670455085,33.3629166666667,32.31291666666669,6.415129445537171,2.162443435933592,-4.266389177939645,32.75613275613276,59.369817578772796,177.4835471259486,1.240000000000009,2.2900000000000063,-1.0700000000000003,-2.3100000000000023,-739,177,True,True,True,True,MA120上彎且收盤站上、大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、240扣抵偏有利
2527,宏璟,已發動籃,,90,2026-07-27,46.75,35.11560693641618,-4.689092762487257,57.93499043977055,64.21648788697986,35.0270833333333,30.832499999999992,7.714878786325641,4.728477008647403,-10.096153846153843,70.93235831809872,59.02140672782874,107.48924636777515,0.29999999999999716,1.1899999999999977,-0.25,-0.7199999999999998,-262,-811,True,True,True,True,MA120上彎且收盤站上、大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、240扣抵偏有利
2542,興富發,已發動籃,,90,2026-07-27,43.5,-4.079382579933855,-2.9017857142857095,36.11111111111116,44.428962150818315,39.94374999999996,40.07333333333345,1.8367043426532614,0.4296999410011271,-8.227848101265822,6.227106227106227,20.306513409961703,-5.045965459987767,1.4799999999999969,2.6799999999999997,-0.049999999999998934,-0.2400000000000002,344,-527,True,True,True,True,MA120上彎且收盤站上、大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、240扣抵偏有利
2618,長榮航,已發動籃,,90,2026-07-27,41.95,11.273209549071627,-0.3562945368171033,42.98245614035089,47.65248615573886,37.3154166666667,37.2264583333333,2.380108602457809,0.6999351911860074,-8.105147864184003,9.81675392670156,36.67664670658684,22.34602452217991,1.690000000000012,1.4500000000000028,-0.46000000000000263,-0.5300000000000011,-10139,-12836,True,True,True,True,MA120上彎且收盤站上、大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、240扣抵偏有利
2637,慧洋-KY,已發動籃,,90,2026-07-27,82.3,5.108556832694755,-1.5550239234449759,58.51528384279473,66.36998485942101,73.85916666666654,68.79041666666664,2.2555263279339544,2.804605431120888,-6.477272727272732,37.16666666666666,25.0,-12.964357086867984,0.7399999999999949,1.4500000000000028,-0.5099999999999998,-1.17,-1653,-4044,True,True,True,True,MA120上彎且收盤站上、大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、240扣抵偏有利
2762,世界健身-KY,已發動籃,,90,2026-07-27,87.5,-2.6696329254727535,2.699530516431925,60.84656084656085,102.16656674115467,78.46416666666663,78.19416666666666,1.6254546631984779,0.7986937302273844,-3.6343612334801767,16.04774535809017,26.111111111111107,21.049526682396547,0.5,0.14999999999997726,-0.41999999999999993,-0.6600000000000001,-254,-465,True,True,True,True,MA120上彎且收盤站上、大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、240扣抵偏有利
2881,富邦金,已發動籃,,90,2026-07-27,130.0,3.585657370517925,2.3622047244094446,65.45454545454545,90.39733214513612,102.8175000000001,96.74374999999985,5.019406897960543,3.8055554313663364,-7.801418439716312,58.53658536585367,56.666666666666664,-4.7843050927264485,0.7400000000000091,1.5499999999999972,-0.22000000000000064,-0.5,-10902,-29027,True,True,True,True,MA120上彎且收盤站上、大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、240扣抵偏有利
2883,凱基金,已發動籃,,90,2026-07-27,30.7,10.630630630630634,0.8210180623973828,63.076923076923066,78.37332589634423,23.23416666666667,19.630416666666683,9.549910610793532,6.576030403112698,-1.9169329073482455,103.31125827814569,47.29411764705882,-15.462141193917988,1.2000000000000028,1.8799999999999955,-0.040000000000000036,-0.1200000000000001,-2836,-10595,True,True,True,True,MA120上彎且收盤站上、大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、240扣抵偏有利
2884,玉山金,已發動籃,,90,2026-07-27,36.4,7.533234859675031,0.9708737864077666,68.93203883495141,88.87696426561476,33.29916666666665,32.7545833333333,0.830179157204114,0.2672142752370821,-2.1505376344086113,13.928012519561817,21.370309951060374,14.084576352901124,1.2099999999999937,1.0699999999999932,-0.2900000000000009,-0.28000000000000025,-21039,-24487,True,True,True,True,MA120上彎且收盤站上、大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、240扣抵偏有利
2886,兆豐金,已發動籃,,90,2026-07-27,49.4,13.824884792626735,2.4896265560165887,75.00000000000003,105.02911645745112,41.43458333333333,41.22499999999989,2.7547867778501045,0.9813377424638947,-0.8032128514056214,15.82649472450175,28.682170542635642,19.967256282287792,0.9000000000000057,1.1100000000000136,-0.2900000000000009,-0.3799999999999999,-17967,-25526,True,True,True,True,MA120上彎且收盤站上、大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、240扣抵偏有利
